"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/doctor-toothpaste-medium-40gm/12639476","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639476-0-M.jpg&w=3840&q=75","Doctor Toothpaste Medium 40GM","Rs. 90"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/doctor-toothpaste-large-70gm/12639474","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639474-0-M.jpg&w=3840&q=75","Doctor Toothpaste Large 70GM","Rs. 190"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/doctor-toothpaste-family-pack-100g/12639471","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639471-0-M.jpg&w=3840&q=75","Doctor Toothpaste Family Pack 100G","Rs. 250"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/truly-whitening-toothpaste-medium-40g/12639236","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639236-0-M.jpg&w=3840&q=75","Truly Whitening Toothpaste Medium 40G","Rs. 129"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-plax-freshmint-mouthwash-500ml/12624814","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624814-0-M.jpg&w=3840&q=75","Colgate Plax Freshmint Mouthwash 500ML","Rs. 849"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-plax-freshmint-250ml/12624813","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624813-0-M.jpg&w=3840&q=75","Colgate Plax Freshmint 250ML","Rs. 499"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-mouth-wash-plax-peppermint-500ml/12624420","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624420-0-M.jpg&w=3840&q=75","Colgate Mouth Wash Plax Peppermint 500ML","Rs. 849"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-sensitive-pro-relief-original-100g-white/56292170","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F329949.jpg&w=3840&q=75","Colgate Sensitive Pro-Relief Original 100G White","Rs. 389"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/sensodyne-tooth-paste-rapid-action-100gm/12620873","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620873-0-M.jpg&w=3840&q=75","Sensodyne Tooth Paste Rapid Action 100GM","Rs. 440"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-toothpaste-great-regular-flavor-300gm/12620770","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620770-0-M.jpg&w=3840&q=75","COLGATE Toothpaste Great Regular Flavor 300GM","Rs. 619"
