"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T","CategoryGrid_soldOut_btn__u0X7H"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/ok-nimko-super-150gm/12621286","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621286-0-M.jpg&w=3840&q=75","Ok Nimko Super 150GM","Rs. 225","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/lays-french-cheese-120g/54574795","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1732692397103.jpg&w=3840&q=75","Lays French Cheese 120G","Rs. 149","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/lays-yogurt-&-herb-120g/54574796","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1724232197810.jpg&w=3840&q=75","Lays Yogurt & Herb 120G","Rs. 149","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/lays-potato-crisps-salted-29gm/12622813","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622813-0-M.jpg&w=3840&q=75","Lays Potato Crisps Salted 29GM","Rs. 19","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/ok-dahi-pakoriyan-150gm-/12621344","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621344-0-M.jpg&w=3840&q=75","OK Dahi Pakoriyan 150GM","Rs. 225","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/kolson-snackers-crisps-hot-masala-/12621624","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621624-0-M.jpg&w=3840&q=75","Kolson Snackers Crisps Hot Masala","Rs. 228","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/lays-potato-crisps-masala-29gm/12621941","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621941-0-M.jpg&w=3840&q=75","Lays Potato Crisps Masala 29GM","Rs. 19","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/kolson-snackers-crisps-french-cheese-x-12/12622370","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622370-0-M.jpg&w=3840&q=75","Kolson Snackers Crisps French Cheese X 12","Rs. 119","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/kolson-snackers-crisps-pizza-x-12/12622371","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622371-0-M.jpg&w=3840&q=75","Kolson Snackers Crisps Pizza X 12","Rs. 228","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/wah-potato-sticks-ktchp-150g/12640521","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1690904296637.jpg&w=3840&q=75","WAH POTATO STICKS KTCHP 150G","Rs. 247","Sold Out"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/snackers-pizza-chips-36gm/12633121","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12633121-0-M.jpg&w=3840&q=75","SNACKERS Pizza Chips 36GM","Rs. 29","Sold Out"
